transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier,amount_user_zscore,historical_user_avg_amount,amount_to_user_average_ratio,sudden_large_transaction_flag,rolling_txn_count_1h,inter_transaction_gap_seconds,rapid_repeat_5s_flag,transaction_hour,odd_hour_transaction_flag,odd_hour_high_amount_flag,micro_transaction_payment_flag,zero_or_missing_amount_flag,category_amount_mismatch_flag,location_mismatch_flag,new_merchant_city_flag,user_home_location,user_location_pattern_deviation_flag,users_per_device,shared_device_flag,new_device_for_user_flag,users_per_ip,shared_ip_flag,malformed_ip_flag,invalid_device_flag,failed_to_success_retry_flag,amount_balance_ratio,amount_exceeds_balance_flag,high_balance_utilization_flag,successful_overdraft_flag,success_unusual_context_flag,patterns_fired,time_since_last_transaction,user_avg_amount,amount_log1p,balance_log1p,estimated_post_transaction_balance,amount_to_balance_ratio,merchant_category_code,device_type_code,payment_method_code,transaction_status_code,cleaning_flag_score,pattern_score,anomaly_score,fraud_probability,pseudo_truth_label,top_signals
TXN-B410A8A1ECA7,USR00174,1389.5922,2024-05-25 03:05:28,bengaluru,jaipur,gaming,DEV-3238E35C,unknown,upi,157238.73,success,224.53.209.152,,1,0,0,1,0,-1.4355687465034361,10600.78722142857,0.13108386867638094,0,1.0,2000339.0,0,3,1,0,0,0,0,1,0,chennai,1,1.0,0,1,1.0,0,0,0,0,0.008837467715492233,0,0,0,1,4,2000339.0,9589.48978288158,7.237484978559585,11.965526862413997,155849.1378,0.008837467715492233,5,5,4,3,0,4,0.4677303182549949,0.7569776090636576,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-8453DD809A40,USR00141,14049.0,2024-06-04 03:30:54,delh,mumbai,food,DEV-1C261116,desktop,upi,82426.73,success,26.134.130.82,,0,0,0,1,0,0.7214907497963761,8771.389576775335,1.6016846449505093,0,1.0,539394.0,0,3,1,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.17044228249743743,0,0,0,1,4,539394.0,10953.260575240625,9.550377674761892,11.319677188410552,68377.73,0.17044228249743743,4,1,4,3,0,4,0.4677296424387472,0.7569775716100327,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-A8232667AF8C,USR00121,12991.0,2024-03-06 11:36:25,delhi,delh,travel,,tablet,unknown,275912.99,pending,221.95.255.81,,0,0,1,1,0,0.2630155678147794,14366.354982014,0.9042655577050769,0,1.0,737965.0,0,11,0,0,0,0,0,1,1,bengaluru,1,0.0,0,0,1.0,0,0,1,0,0.047083683881646896,0,0,0,0,3,737965.0,11486.915817399231,9.472089062401459,12.527844465697651,262921.99,0.047083683881646896,8,4,3,2,1,3,0.5231445968416948,0.7569353082437953,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-9E55AC1A7D91,USR00379,12969.96,2024-06-14 19:15:16,delh,pune,electronics,DEV-A9E3C4F3,tablet,card,179935.81,failed,231.227.228.228,14606.3,0,0,0,1,0,0.4365682581072952,7644.157712725883,1.696715385451532,0,1.0,683918.0,0,19,0,0,0,0,0,1,0,delhi,1,1.0,0,1,1.0,0,0,0,0,0.07208103823246745,0,0,0,0,3,683918.0,10611.370125170668,9.47046829153359,12.100361012682365,166965.85,0.07208103823246745,2,4,1,1,0,3,0.5231302520120319,0.7569310878153515,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-37DE31F6A296,USR00194,15951.18,2024-03-02 03:30:05,kolkata,pune,food,,tablet,card,139430.91,pending,177.92.217.49,,0,0,1,1,0,0.8474193717784592,7870.568180185,2.0266872269982756,0,1.0,181063.0,0,3,1,1,0,0,0,1,0,chennai,1,0.0,0,0,1.0,0,0,1,0,0.1144020361051936,0,0,0,0,3,181063.0,10748.108412001819,9.677350775989511,11.845331660725378,123479.73000000001,0.1144020361051936,4,4,1,2,1,3,0.5231124000575531,0.7569256492085528,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-F2DCF53A3946,USR00138,10042.95,2024-01-07 15:48:31,delh,ahmedabad,unknown,DEV-A6D4EADD,desktop,wallet,217742.73,success,37.249.31.124,,0,0,0,1,0,0.24172525427001706,9622.21,1.0437259215918175,0,1.0,1300293.0,0,15,0,0,0,0,0,1,0,chennai,1,1.0,0,1,1.0,0,0,0,0,0.046123009480040965,0,0,0,1,4,1300293.0,8667.210850336667,9.214725742168708,12.291074099811087,207699.78,0.046123009480040965,9,1,5,3,0,4,0.4674889132539838,0.7569053528546171,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-9DB76E72A2FB,USR00275,6576.6320348,2024-05-15 08:34:01,ahmedabad,jaipur,unknown,DEV-783E9151,tablet,upi,266986.56,failed,235.99.30.175,10182.8,0,0,0,1,0,-0.4860692633763756,7369.931583054667,0.8923599847142866,0,1.0,34321.0,0,8,0,0,0,0,0,1,1,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.024632820598909547,0,0,0,0,4,34321.0,9412.392877187143,8.791430086418789,12.494957344536656,260409.9279652,0.024632820598909547,9,4,4,1,0,4,0.46739406165985636,0.7568767320851161,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-5FA33A44E962,USR00295,16124.0,2024-04-18 06:07:25,pune,jaipur,trav,DEV-56D90A08,desktop,unknown,255687.25,failed,49.89.155.44,,0,0,0,1,0,1.4316640377284269,7707.3629796884625,2.092025514108036,0,1.0,698785.0,0,6,0,0,0,0,0,1,0,kolkata,1,1.0,0,1,1.0,0,0,0,0,0.06306141585080992,0,0,0,0,3,698785.0,8004.789145802608,9.688126141663973,12.451714207935602,239563.25,0.06306141585080992,7,1,3,1,0,3,0.5229129740568031,0.7568659044287829,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-0A0093F7F420,USR00362,4797.0,2024-01-30 03:31:06,pune,pune,electronics,DEV-683EEDBC,unknown,upi,198648.9,pending,234.143.210.200,,0,0,0,1,0,-0.8561392650286104,7063.716758887,0.6791042398415538,0,1.0,190746.0,0,3,1,0,0,0,0,0,1,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.02414813271052596,0,0,0,0,3,190746.0,9856.699694301176,8.47595444339964,12.199299257844682,193851.9,0.02414813271052596,2,5,4,2,0,3,0.522833072980557,0.7568417688146607,0,"['patterns_fired', 'user_location_pattern_deviation_flag', 'pattern_score']"
TXN-ACC1B332C5B4,USR00008,16683.15,2024-05-11 22:17:17,mumbai,mumai,travel,,mobile,card,69877.58,success,235.52.250.109,5215.0,0,0,1,1,0,1.6768154044856056,5745.410984410555,2.9037348320716507,1,1.0,162653.0,0,22,0,0,0,0,0,1,0,bengaluru,1,0.0,0,0,1.0,0,0,1,0,0.23874825086959223,0,0,0,1,4,162653.0,7836.63059916389,9.722214445926145,11.154514443492014,53194.43,0.23874825086959223,8,2,1,3,1,4,0.4672381778093624,0.7568300492007621,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-5F8DC67EFC42,USR00124,8082.0,2024-04-19 06:35:17,mumai,delh,groceries,DEV-F1B4EAD9,desktop,wallet,199437.75,success,220.88.164.225,,0,0,0,1,0,-0.36183741290715,8317.0119033425,0.971743228689134,0,1.0,1066397.0,0,6,0,0,0,0,0,1,0,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.040523922878191315,0,0,0,1,4,1066397.0,10007.1281247725,8.997518369733845,12.20326245062866,191355.75,0.040523922878191315,6,1,5,3,0,4,0.467116144334228,0.7567933568874275,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-C136789CF89C,USR00330,4020.69,2024-03-16 06:00:27,delhi,delhi,groceries,DEV-8B3EDB65,mobile,unknown,,failed,26.13.142.59,,0,0,0,1,0,-1.5222336034860486,9933.166098612222,0.40477426432663166,0,1.0,974398.0,0,6,0,0,0,0,0,0,0,hyderabad,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,0,0,3,974398.0,10907.924929403809,8.299457491280531,0.0,-4020.69,0.0,6,2,3,1,0,3,0.5225397293928771,0.7567606004885228,0,"['patterns_fired', 'amount_exceeds_balance_flag', 'user_location_pattern_deviation_flag']"
TXN-5A6078A329A1,USR00283,19862.0,2024-05-04 23:07:09,pune,delh,electronics,DEV-C2095E64,desktop,netbanking,119357.35,success,161.22.43.47,,0,0,0,1,0,1.4307217974229052,9281.5666,2.139940470825259,0,1.0,790914.0,0,23,0,0,0,0,0,1,0,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.1664078500402363,0,0,0,1,4,790914.0,10099.119532397857,9.896613983592955,11.689885591615498,99495.35,0.1664078500402363,2,1,2,3,0,4,0.4667700252474897,0.7566896864526554,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-759B736546F8,USR00178,5552.0,2024-02-20 02:06:26,pune,pune,groceries,DEV-0B7EFC2E,mobile,wallet,163998.89,pending,203.241.73.124,,0,0,0,1,0,-0.7600923277879382,12092.425,0.4591304060186439,0,1.0,1251890.0,0,2,1,0,0,0,0,0,1,kolkata,1,1.0,0,1,1.0,0,0,0,0,0.033853887669605565,0,0,0,0,3,1251890.0,10858.647602458572,8.622093601241607,12.007621036074402,158446.89,0.033853887669605565,6,2,5,2,0,3,0.5218446351237697,0.7565452374576245,0,"['patterns_fired', 'user_location_pattern_deviation_flag', 'historical_user_avg_amount']"
TXN-F301AAC7CB64,USR00399,8715.0,2023-12-24 00:36:46,bengaluru,delhi,electronics,DEV-9C4C999C,mobile,wallet,19930.81,pending,39.215.247.216,,0,0,0,1,0,-0.11730159496420492,9471.436021896112,0.9201350228046329,0,1.0,inf,0,0,0,0,0,0,0,1,1,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.4372627103464435,0,0,0,0,4,999999.0,9471.436021896112,9.072915696064511,9.900072226945667,11215.810000000001,0.4372627103464435,2,2,5,2,0,4,0.4661640454641772,0.7565078925176751,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-8FA42FC49BC9,USR00178,19024.4435,2024-04-06 14:33:42,mumbai,pune,gaming,,desktop,unknown,-3342.36,pending,137.144.138.34,,0,0,1,1,0,1.1696195558807914,9411.370448834445,2.021431799271709,0,1.0,425781.0,0,14,0,0,0,0,0,1,0,kolkata,1,0.0,0,0,1.0,0,0,1,0,0.0,1,0,0,0,3,425781.0,10858.647602458572,9.853532493890505,0.0,-22366.8035,0.0,5,1,3,2,1,3,0.5213917900935984,0.7564094659586279,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-06699BBB03AA,USR00134,5469.02,2024-04-29 04:24:15,hyderabad,ahmedabad,gaming,DEV-1CDF0016,mobile,card,143014.83,success,189.31.95.128,,0,0,0,1,0,0.0008055378506825742,4808.346860133333,1.1374013063292916,0,1.0,199375.0,0,4,1,0,0,0,0,1,0,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.038240929279851614,0,0,0,1,4,199375.0,5465.237255665,8.607037551716472,11.870710602416029,137545.81,0.038240929279851614,5,2,1,3,0,4,0.46571267260926785,0.7563724806612023,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-32AC55B99B5B,USR00224,9333.7859,2024-01-30 05:23:03,pune,kolkata,elec,DEV-AC85D672,mobile,upi,158524.34,pending,93.68.204.145,,1,0,0,1,0,-0.5001934793979168,12146.282521715386,0.7684479496761958,0,1.0,inf,0,5,1,0,0,0,0,1,1,chennai,1,1.0,0,1,1.0,0,0,0,0,0.05887919735228042,0,0,0,0,4,999999.0,12146.282521715386,9.141503120522662,11.97366973333805,149190.5541,0.05887919735228042,1,2,4,2,0,4,0.46568969519472786,0.7563654221455776,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-9FD86FE75B68,USR00063,17178.83260229,2024-03-01 08:34:00,chennai,mumbai,gaming,DEV-046A82C5,mobile,unknown,127878.0,success,33.114.140.23,,0,0,0,1,0,1.2978818404548154,6934.094283333333,2.477444335243716,0,1.0,827760.0,0,8,0,0,0,0,0,1,0,mumai,1,1.0,0,1,1.0,0,0,0,0,0.13433767029739282,0,0,0,1,4,827760.0,9378.291414476,9.751491451735829,11.75883978331211,110699.16739771,0.13433767029739282,5,2,3,3,0,4,0.46560485523392564,0.7563401354485862,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-222C52ED20A2,USR00023,3786.97,2023-12-28 19:41:24,pune,bengaluru,fashion,DEV-57D147AC,desktop,upi,281333.95,failed,209.217.200.73,,0,0,0,1,0,-1.775350438065707,12664.535405247856,0.29902162841526564,0,1.0,inf,0,19,0,0,0,0,0,1,1,mumbai,1,1.0,0,1,1.0,0,0,0,0,0.01346076433363268,0,0,0,0,4,999999.0,12664.535405247856,8.23958553452804,12.547301231338972,277546.98000000004,0.01346076433363268,3,1,4,1,0,4,0.4654657809253245,0.7562982478647565,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-FFD7EF092E8C,USR00018,10736.33335058,2024-05-16 03:54:00,jaipur,mumbai,food,DEV-B3EF7A95,tablet,unknown,161208.07,failed,51.34.24.39,,0,0,0,1,0,0.3544181785965387,7732.374700450435,1.388491086697412,0,1.0,216003.0,0,3,1,0,0,0,0,1,0,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.06659923011658163,0,0,0,0,3,216003.0,8980.04530766381,9.28148204585356,11.990457372980506,150471.73664942,0.06659923011658163,4,4,3,1,0,3,0.5209272168062754,0.7562701772536246,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-EC033E0AC3A8,USR00330,3885.0,2024-05-25 18:35:48,hyderabad,chennai,gaming,DEV-BD6E715D,moble,unknown,,success,103.152.184.203,,0,0,0,1,0,-1.552224141020232,9631.542911954,0.4033621648695775,0,1.0,249956.0,0,18,0,0,0,0,0,1,0,hyderabad,0,1.0,0,1,1.0,0,0,0,0,0.0,1,0,1,1,5,249956.0,10907.924929403809,8.265135629937385,0.0,-3885.0,0.0,5,3,3,3,0,5,0.409745303733118,0.7562556061239282,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-310777ACD42E,USR00237,4880.8811,2024-05-11 03:14:30,pune,kolkata,trav,DEV-91192FCF,mobile,card,159576.69,success,28.3.38.67,,0,0,0,1,0,-0.6139013693360179,8111.846053293334,0.601697944947859,0,1.0,961383.0,0,3,1,0,0,0,0,1,0,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.030586429007895825,0,0,0,1,4,961383.0,8522.822101038,8.49328589588369,11.980286167259319,154695.8089,0.030586429007895825,7,2,1,3,0,4,0.46531635003907973,0.7562534185988831,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-71E6DAC0071D,USR00210,-217.0,2024-04-21 12:01:42,mumai,mumai,food,DEV-8DFF4D17,moble,wallet,,pending,185.145.55.77,,0,0,0,1,0,-1.7210862346887845,9015.447023280909,-0.024069799250068597,0,1.0,632543.0,0,12,0,0,0,0,0,0,0,delhi,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,0,0,3,632543.0,9718.326800157143,0.0,0.0,217.0,0.0,4,3,5,2,0,3,0.520886370349813,0.7562467117900042,0,"['patterns_fired', 'amount_exceeds_balance_flag', 'amount_user_zscore']"
TXN-6DC8AA0DB78E,USR00314,12340.72,2024-02-17 05:15:54,kolkata,jaipur,food,DEV-711C2300,tablet,card,74585.98,success,24.199.11.195,,0,0,0,1,0,0.0833229438766388,13126.662352081667,0.9401262612687658,0,1.0,184490.0,0,5,1,0,0,0,0,1,0,delh,1,1.0,0,1,1.0,0,0,0,0,0.16545629621009203,0,0,0,1,4,184490.0,11937.15549746263,9.420740671863008,11.219721240128475,62245.259999999995,0.16545629621009203,4,4,1,3,0,4,0.4652916704220949,0.756246180005037,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-D1D68E22F987,USR00320,8538.0,2024-01-02 02:19:44,mumbai,mumbai,gaming,DEV-17F51D08,desktop,card,178881.91,success,165.232.100.242,,0,0,0,1,0,-0.14767055157815445,15016.906953295002,0.5685591597893331,0,1.0,88964.0,0,2,1,0,0,0,0,0,1,delhi,1,1.0,0,1,1.0,0,0,0,0,0.04772981236615821,0,0,0,1,4,88964.0,9424.993474448947,9.052399183907607,12.094486736705639,170343.91,0.04772981236615821,5,1,1,3,0,4,0.4652602538779866,0.7562365897505561,0,"['patterns_fired', 'pattern_score', 'historical_user_avg_amount']"
TXN-A7249E5AEDD6,USR00328,19205.0,2024-06-15 01:09:11,hyderabad,jaipur,groceries,DEV-0FE5C0BC,moble,unknown,212752.6,pending,42.184.61.194,,1,0,0,1,0,1.3832521357648488,9221.727959130001,2.0825814950424806,0,1.0,818754.0,0,1,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.09026916709831043,0,0,0,0,3,818754.0,11203.225639038423,9.862978009197919,12.267889967561553,193547.6,0.09026916709831043,6,3,3,2,0,3,0.5207270262767385,0.7562101200947635,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-C59FD2B21D5A,USR00301,9428.65,2024-01-22 07:44:48,ahmedabad,kolkata,groceries,DEV-7B1B3527,tablet,card,211911.84,success,176.250.169.104,,0,0,0,1,0,0.13631656458324742,7254.256074999999,1.2997404423719632,0,1.0,479850.0,0,7,0,0,0,0,0,1,0,chennai,1,1.0,0,1,1.0,0,0,0,0,0.04449326663389832,0,0,0,1,4,479850.0,8587.359801093846,9.151614259350156,12.263930337040714,202483.19,0.04449326663389832,6,4,1,3,0,4,0.4650745893964087,0.7561810556973445,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-ADF2900EBF40,USR00335,11407.0,2024-01-10 18:40:27,delh,mumai,trav,DEV-EBC283FD,moble,upi,273695.54,success,8.171.7.131,,0,0,0,1,0,0.5812814099099417,11700.128585825001,0.974946550059276,0,1.0,674182.0,0,18,0,0,0,0,0,1,1,delh,0,1.0,0,1,1.0,0,0,0,0,0.041677697780533804,0,0,0,1,4,674182.0,7878.219554822001,9.342070142654077,12.519775253370495,262288.54,0.041677697780533804,7,3,4,3,0,4,0.46498241179716016,0.7561534024175566,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-BD6C627AEE17,USR00118,11922.81,2024-05-07 06:58:24,delh,bengaluru,groceries,DEV-64696C47,tablet,card,212001.88,pending,226.201.89.32,,0,0,0,1,0,0.5853530345890011,8002.944320233333,1.4898029428814492,0,1.0,1410162.0,0,6,0,0,0,0,0,1,0,mumbai,1,1.0,0,1,1.0,0,0,0,0,0.05623917108659602,0,0,0,0,3,1410162.0,8797.448201899091,9.386292520420758,12.264355138467536,200079.07,0.05623917108659602,6,4,1,2,0,3,0.520495829886082,0.7561407611775666,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-307BAD7A88BE,USR00217,19390.45732177,2024-11-06 15:35:00,mumai,mumai,trav,DEV-F6DD7B89,unknown,netbanking,151762.41,failed,206.106.27.73,,0,0,0,1,0,1.1174525233910857,8473.068681226874,2.2884810747175868,0,1.0,12118759.0,0,15,0,0,0,0,0,0,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.12776851212213883,0,0,0,0,2,12118759.0,11068.5397301,9.872587903832764,11.930078074045438,132371.95267823,0.12776851212213883,7,5,2,1,0,2,0.5759922237169149,0.7561230126601506,0,"['patterns_fired', 'user_location_pattern_deviation_flag', 'time_since_last_transaction']"
TXN-769605A205EC,USR00008,15559.0837,2023-12-26 23:58:57,bengaluru,delhi,food,DEV-0A4C72D2,tablet,netbanking,59053.34,success,138.154.132.95,,0,0,0,1,0,1.463754018182084,4416.35175,3.523062604784594,1,1.0,506171.0,0,23,0,0,0,0,0,1,0,bengaluru,0,1.0,0,1,1.0,0,0,0,0,0.2634750837124539,0,0,0,1,4,506171.0,7836.63059916389,9.652464176895293,10.986213315961143,43494.256299999994,0.2634750837124539,4,4,2,3,0,4,0.4647550991971857,0.7560852086375642,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-6EA54406E39D,USR00302,2872.1,2024-05-30 17:55:39,kolkata,pune,trav,DEV-EE115EC6,moble,upi,138976.05,success,,,0,0,0,0,0,-1.3243050311366293,10806.41911335,0.26577721721452335,0,1.0,183164.0,0,17,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,0.0,0,1,0,0,0.02066615075043506,0,0,0,1,4,183164.0,10592.10607060294,7.963146865195683,11.842064090567348,136103.94999999998,0.02066615075043506,7,3,4,3,1,4,0.4647371410054549,0.7560797384396878,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-2B14EAE07FB0,USR00159,10040.08,2024-01-09 11:22:00,pune,delh,elec,DEV-31B64B03,desktop,upi,69399.95,failed,,,0,0,0,0,0,-0.0028111592914865785,10057.144587620476,0.9983032373183258,0,1.0,inf,0,11,0,0,0,0,0,1,1,pune,0,1.0,0,1,0.0,0,1,0,0,0.14466984486300064,0,0,0,0,3,999999.0,10057.144587620476,9.214439957181629,11.147655835162013,59359.869999999995,0.14466984486300064,1,1,4,1,1,3,0.520232021099321,0.756061535801181,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-CF5AD291FF8F,USR00083,9544.27,2024-02-11 21:55:43,delh,hyderabad,electronics,,desktop,upi,,failed,155.128.216.175,,0,0,1,1,0,-0.5352639424772938,14337.859631122501,0.665669091869383,0,1.0,621082.0,0,21,0,0,0,0,0,1,0,ahmedabad,1,0.0,0,0,1.0,0,0,1,0,0.0,1,0,0,0,3,621082.0,12207.963492657369,9.163801022821065,0.0,-9544.27,0.0,2,1,4,1,1,3,0.5201718527819174,0.7560434847651373,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-DB2404F74D86,USR00306,11221.7346,2024-06-18 21:07:39,delhi,mumbai,elec,DEV-1646F768,mobile,netbanking,208057.96,success,23.103.226.249,,0,0,0,1,0,-0.04575246680108568,6664.114771813333,1.6839047621844183,0,1.0,746979.0,0,21,0,0,0,0,0,1,0,chennai,1,1.0,0,1,1.0,0,0,0,0,0.053935617748054436,0,0,0,1,4,746979.0,11515.623288836363,9.325696874870651,12.245576780054286,196836.2254,0.053935617748054436,1,2,2,3,0,4,0.4645221800011527,0.7560153328787543,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-9D797CB72D21,USR00130,10256.26919624,2024-04-04 03:34:37,bengaluru,delhi,food,DEV-DACA9F87,desktop,unknown,114153.54,success,,,0,0,0,0,0,0.020958238959928394,9088.1185551625,1.128536025799744,0,1.0,921997.0,0,3,1,0,0,0,0,1,0,bengaluru,0,1.0,0,1,0.0,0,1,0,0,0.08984626491863504,0,0,0,1,3,921997.0,10147.289636387777,9.23574192308732,11.64530842339657,103897.27080376,0.08984626491863504,4,1,3,3,1,3,0.5197910757050261,0.755929252182879,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-E25E27336314,USR00332,6526.8015,2024-03-08 16:50:02,pune,ahmedabad,elec,DEV-00C06BE4,desktop,wallet,286304.31,failed,135.18.28.168,,0,0,0,1,0,-0.31175025514602156,8553.31376422,0.7630728487130621,0,1.0,1659242.0,0,16,0,0,0,0,0,1,0,mumbai,1,1.0,0,1,1.0,0,0,0,0,0.022796728068816007,0,0,0,0,3,1659242.0,8446.445938281819,8.783825488706135,12.564814037892907,279777.5085,0.022796728068816007,1,1,5,1,0,3,0.519670465058256,0.7558929864379693,0,"['patterns_fired', 'location_mismatch_flag', 'user_location_pattern_deviation_flag']"
TXN-0BDDF2478776,USR00093,15572.80259009,2024-02-24 19:48:41,hyderabad,delhi,food,DEV-87EADF1B,tablet,netbanking,242652.14,failed,152.42.135.186,,0,0,0,1,0,1.1714104833430508,8362.546504492,1.862208190020224,0,1.0,291388.0,0,19,0,0,0,0,0,1,1,hyderabad,0,1.0,0,1,1.0,0,0,0,0,0.06417747888021923,0,0,0,0,3,291388.0,8357.790982842727,9.653345460449172,12.399388295198841,227079.33740991002,0.06417747888021923,4,4,2,1,0,3,0.5196547899872267,0.7558884492079099,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-6B5D680B070C,USR00395,4148.0,2024-08-01 20:19:00,chennai,ahmedabad,trav,DEV-2019B414,tablet,upi,38768.22,success,230.140.36.81,,0,0,0,1,0,-0.48894519323386826,5991.824599855295,0.6922766063779932,0,1.0,3769893.0,0,20,0,0,0,0,0,1,0,mumai,1,1.0,0,1,1.0,0,0,0,0,0.10699485300073101,0,0,0,1,4,3769893.0,7067.267879836,8.330622620332868,10.565381911814153,34620.22,0.10699485300073101,7,4,4,3,0,4,0.4640463874925984,0.7558724298349386,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-458F3F8D18CD,USR00266,15606.54328878,2024-06-03 11:37:00,bengaluru,jaipur,gaming,DEV-1D78CC20,unknown,wallet,228120.12,failed,246.36.222.100,,0,0,0,1,0,1.4049115046829772,5884.485221018182,2.6521509873177367,1,1.0,1091773.0,0,11,0,0,0,0,0,1,0,bengaluru,0,1.0,0,1,1.0,0,0,0,0,0.06841370804460387,0,0,0,0,3,1091773.0,8926.208968886665,9.655509620520391,12.337631994955073,212513.57671122,0.06841370804460387,5,5,5,1,0,3,0.5195402686455969,0.7558540928054209,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-2637953835F9,USR00271,14485.23016529,2024-05-31 02:11:53,bengaluru,bengaluru,fashion,DEV-CE3B9BE1,unknown,upi,104140.12,success,86.19.137.53,,1,0,0,1,0,0.6358674488793432,9917.584464455833,1.4605603024813552,0,1.0,2292473.0,0,2,1,0,0,0,0,0,0,pune,1,1.0,0,1,1.0,0,0,0,0,0.13909365732716653,0,0,0,1,3,2292473.0,11776.175908385714,9.58095383343824,11.553502181412275,89654.88983470999,0.13909365732716653,3,5,4,3,0,3,0.5194703530201982,0.7558331181178023,0,"['patterns_fired', 'user_location_pattern_deviation_flag', 'pattern_score']"
TXN-6E5987878AC9,USR00066,4381.0,2024-01-04 02:53:00,bengaluru,bengaluru,electronics,DEV-E4C449A0,moble,upi,158812.3,failed,168.196.230.30,,0,0,0,1,0,-1.0258548629349822,-485.0,0.0,0,1.0,608036.0,0,2,1,0,0,0,0,0,1,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.027586024508177265,0,0,0,0,3,608036.0,11229.376430976923,8.385260520155413,11.975484577436688,154431.3,0.027586024508177265,2,3,4,1,0,3,0.5193495532111241,0.7557979431907702,0,"['patterns_fired', 'user_location_pattern_deviation_flag', 'pattern_score']"
TXN-389C702B99B3,USR00035,3999.0,2024-03-10 19:17:39,kolkata,mumbai,fashion,,tablet,upi,19834.32,pending,17.194.101.223,,0,0,1,1,0,-0.5352001247822656,6193.288578701667,0.6456989609288208,0,1.0,1826131.0,0,19,0,0,0,0,0,1,1,bengaluru,1,0.0,0,0,1.0,0,0,1,0,0.20162022191837178,0,0,0,0,3,1826131.0,7548.142204767334,8.294049640102028,9.895219465916352,15835.32,0.20162022191837178,3,4,4,2,1,3,0.5193140866415338,0.7557861551837606,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
