transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-C0FA6D64A4CF,USR0077,341.8387,2024-01-20T09:08:16,ahmedabad,pune,Electronics,DEV-D16E3CCC,desktop,UPI,79648.31,success,40.8.80.2,,0
TXN-539CF6B5B0B7,USR0036,1429.15,2024-01-18T16:00:49,bangalore,pune,Travel,DEV-6EDBB10B,tablet,Wallet,91462.33,pending,21.139.246.160,,0
TXN-CC3E22EC8056,USR0086,,2024-02-15T12:43:53,kolkata,kolkata,,DEV-CA403891,desktop,Card,196563.81,pending,143.30.17.77,,0
TXN-2BCA34D9AD39,USR0060,₹13156,2024-01-29T03:51:54,kolkata,ahmedabad,Travel,DEV-69577D35,mobile,NetBanking,105038.05,success,,,0
TXN-AEFF63AB4DCC,USR0028,6808.8896615681,2024-04-23T07:30:11,chennai,pune,Fashion,DEV-90A15070,tablet,NetBanking,113043.18,failed,193.213.188.80,,0
TXN-D8935EE2F2B1,USR0084,927.0177826474,2024-01-18T15:04:10,kolkata,mumbai,Food,DEV-FCEAF5A0,desktop,UPI,95634.61,pending,59.76.114.229,,0
TXN-3BDE57D32B5B,USR0117,₹6926,2024-02-05T04:51:46,chennai,delhi,Groceries,DEV-800611E9,tablet,Card,165945.92,failed,55.74.165.83,,0
TXN-09248A5DFCA2,USR0026,Rs 11329,2024-01-11T06:52:06,hyd,pune,Travel,DEV-E3643DF0,desktop,Wallet,55646.36,failed,11.136.71.45,,0
TXN-53CBF1C1F346,USR0030,2520.11,2024-04-16T03:55:28,delhi,mumbai,Fashion,DEV-F3E9AF29,mobile,NetBanking,11964.91,pending,34.203.68.106,,1
TXN-9C42A78E1DEE,USR0081,₹11037,2024-03-06T09:13:40,mumbai,hyd,Gaming,DEV-C7347B8D,desktop,Card,178893.51,failed,25.144.26.23,,0
TXN-E48692F529CD,USR0013,11579.053,2024-03-28T10:28:21,ahmedabad,hyd,Electronics,DEV-1169D724,desktop,UPI,170621.29,success,131.171.22.242,,0
TXN-A6357E653853,USR0066,2534.0830251111,2024-04-24T05:15:51,pune,mumbai,Travel,DEV-B6802424,desktop,Card,76609.54,pending,235.62.141.175,,0
TXN-4F2EEFECB555,USR0063,3969.5517,2024-02-04T13:12:41,chennai,chennai,Food,DEV-4E141A6D,tablet,Wallet,171314.62,success,108.169.161.139,,0
TXN-322378383EFD,USR0106,13040.3357928169,2024-02-06T22:25:16,kolkata,bangalore,Fashion,DEV-B161403C,tablet,,49810.45,pending,238.235.202.145,,0
TXN-816FD077C910,USR0045,Rs 9382,2024-04-07T05:55:03,mumbai,JAI,Food,DEV-2DB8505E,desktop,Card,153106.36,failed,238.124.24.8,506.991,0
TXN-6B9C39E76362,USR0089,unknown,2024-03-13T23:11:40,chennai,chennai,Travel,DEV-225BBCE0,mobile,Wallet,130114.7,success,72.215.92.28,,0
TXN-B7D0760ECA9D,USR0050,,2024-04-08T03:32:42,mumbai,pune,Gaming,DEV-2E2C38EC,desktop,Card,142893.56,success,238.58.244.239,,0
TXN-46D0FB5CFCF9,USR0044,₹5373,2024-03-02T08:02:49,JAI,ahmedabad,Food,DEV-F840C940,tablet,Wallet,117167.4,success,61.163.213.219,,0
TXN-AF4C74F5D315,USR0081,12353.5212121266,2024-01-08T13:58:02,mumbai,ahmedabad,Electronics,DEV-80354571,desktop,Card,115183.31,pending,221.73.127.227,,1
TXN-E77A36B5D36A,USR0015,₹195,2024-04-10T02:20:52,pune,JAI,Gaming,DEV-DCB77007,desktop,Card,174713.97,failed,,,0
TXN-2E0B55128428,USR0057,7592.5393768904,2024-02-06T18:57:58,delhi,chennai,Gaming,DEV-8B13121E,tablet,NetBanking,,failed,156.67.184.235,1055.6057452565,0
TXN-6BBCF02B7A2D,USR0090,1475.5338362623,2024-02-12T22:19:36,delhi,delhi,Electronics,DEV-0EC76AB1,desktop,NetBanking,125367.49,failed,61.87.234.134,,0
TXN-BD0E6B9E1924,USR0082,Rs 14538,2024-03-14T11:03:11,hyd,delhi,Gaming,DEV-A7A08540,mobile,UPI,61249.44,failed,68.91.6.21,,0
TXN-E19C790FC05F,USR0012,,2024-04-05T21:54:23,bangalore,hyd,Fashion,DEV-D6418FF6,tablet,UPI,33451.58,failed,215.201.231.244,,0
TXN-2229C09F6CA8,USR0071,7049.6848271479,2024-04-21T19:06:29,pune,bangalore,Electronics,DEV-1AEA7648,desktop,,161914.25,failed,191.115.70.169,,0
TXN-E1D9008A9F64,USR0035,11707.5258,2024-01-05T09:56:06,JAI,mumbai,Fashion,DEV-4C0E22DA,desktop,,41425.49,success,155.86.246.21,14216.3387739293,0
TXN-53920977D39D,USR0097,14898.8388,2024-03-12T12:58:37,kolkata,hyd,Food,DEV-16255EB9,tablet,UPI,93324.39,success,118.10.95.59,,0
TXN-A0D78FB293B8,USR0058,₹36,09-03-2024 14:44,kolkata,pune,Travel,DEV-F73A1E92,mobile,Card,66998.5,failed,25.147.69.242,,0
TXN-D3E20349A532,USR0099,₹10726,2024-02-10T22:22:47,pune,pune,Food,DEV-D8BAF134,mobile,Wallet,161428.08,failed,138.63.249.158,,0
TXN-0CEC58EAD199,USR0033,10434.6264,2024-01-19T08:27:35,JAI,pune,Gaming,DEV-23483360,tablet,UPI,80021.26,failed,66.149.132.215,,0
TXN-F1A5D8218054,USR0103,6286.9579,2024-01-07T11:36:31,bangalore,kolkata,Electronics,DEV-78A45D9D,desktop,Card,188276.5,success,194.222.90.61,,0
TXN-B6348F17AA42,USR0085,₹13904,2024-04-23T04:51:25,kolkata,bangalore,,DEV-DB76E90D,tablet,Card,38461.9,success,219.24.119.154,,0
TXN-344FCA0CD579,USR0024,2349.5546132281,2024-01-04T03:57:41,chennai,JAI,Electronics,DEV-774F5B64,mobile,,86932.57,success,73.29.115.229,,0
TXN-4E9E71C58904,USR0094,Rs 5376,2024-04-19T10:22:08,chennai,JAI,Travel,DEV-6D6DFF48,desktop,Wallet,149194.82,success,230.136.141.4,,0
TXN-13B1B5DCE46A,USR0094,14356.35,2024-01-05T03:21:54,ahmedabad,bangalore,Food,DEV-54B15177,desktop,,89739.17,failed,15.118.31.34,,0
TXN-6C48115DFE9B,USR0019,668.1132,2024-04-15T11:00:44,pune,bangalore,Fashion,DEV-33AFC851,mobile,NetBanking,78740.07,pending,188.252.199.176,,1
TXN-324D0984510A,USR0092,8113.896149344,2024-01-02T20:53:31,delhi,mumbai,Gaming,DEV-3490D7D3,tablet,Wallet,175224.0,failed,104.69.196.10,,0
TXN-6648033FDCBC,USR0043,11611.3142879099,2024-03-25T21:15:44,bangalore,mumbai,Gaming,DEV-2A633073,tablet,UPI,59620.18,success,210.155.254.67,,0
TXN-4EEDC40C7315,USR0044,Rs 9921,2024-02-03T19:18:34,chennai,kolkata,Electronics,DEV-4F2CDDD9,mobile,NetBanking,176257.18,success,220.81.63.193,,1
TXN-51945C4506DD,USR0083,4920.22,2024-01-07T06:28:00,ahmedabad,mumbai,,DEV-0374800C,mobile,Wallet,109528.1,failed,130.82.173.215,,0
TXN-F3C140244C10,USR0083,9431.56,2024-04-16T17:48:05,delhi,delhi,,DEV-0ED80965,tablet,Card,124850.64,failed,142.57.221.97,,0
TXN-48AE7FB833D8,USR0105,₹9902,2024-03-15T04:26:45,chennai,kolkata,,DEV-5E0617EB,desktop,UPI,36733.76,pending,229.77.86.173,,1
TXN-C15A159B8628,USR0103,Rs 603,2024-03-11T01:46:14,chennai,bangalore,Electronics,DEV-82C22D89,tablet,NetBanking,91067.08,pending,25.204.3.118,,0
TXN-5E4444B56411,USR0025,10926.0842928874,2024-03-12T08:38:56,kolkata,pune,Fashion,DEV-8B0F99BC,mobile,Card,3040.15,pending,204.226.140.149,11044.94,0
TXN-2898202D19E6,USR0112,₹2741,2024-03-16T09:00:23,mumbai,bangalore,Electronics,DEV-403B9AB7,mobile,Wallet,62453.66,failed,,,1
TXN-AB615056BB55,USR0051,8646.477,2024-02-28T17:52:31,chennai,chennai,Groceries,DEV-6C4FDDDF,tablet,UPI,5387.01,failed,9.16.88.16,,0
TXN-29B8F78E7CFB,USR0064,4977.05,2024-02-17T02:53:26,chennai,kolkata,Fashion,DEV-2193B98C,mobile,,,success,176.31.114.94,,0
TXN-5942F6E320C2,USR0062,8281.49,2024-04-14T00:20:00,delhi,hyd,,DEV-233CA59F,desktop,Wallet,88492.2,failed,231.243.92.214,,0
TXN-767DB8FFD661,USR0112,7177.636308488,2024-01-31T05:46:59,ahmedabad,mumbai,Gaming,DEV-F9A8EFB4,tablet,Card,,pending,28.58.171.93,,0
TXN-850DC8379761,USR0031,4384.4337162335,2024-01-16T23:58:48,chennai,pune,Fashion,DEV-725C0BEB,tablet,Wallet,91038.35,success,158.89.16.131,12788.28,0
TXN-FA447001EE9F,USR0080,1540.95100262,2024-01-14T21:28:35,delhi,bangalore,Food,DEV-70893428,tablet,Wallet,94725.78,success,199.251.224.118,,0
TXN-70B1CD1128DF,USR0102,7396.9813,2024-03-10T19:08:53,bangalore,mumbai,Groceries,DEV-0A848D57,desktop,,188010.36,success,253.214.131.213,,1
TXN-1E92515A9DCA,USR0009,1784.4932161706,15-04-2024 11:02,delhi,ahmedabad,Food,DEV-23923BC7,mobile,NetBanking,99690.43,pending,130.103.243.62,,0
TXN-4BE0E5F7BE27,USR0010,₹1324,2024-03-11T08:17:46,hyd,JAI,Travel,DEV-1A266C28,tablet,NetBanking,19421.63,pending,121.158.155.177,,0
TXN-8B92F81835AD,USR0088,5790.0291055753,2024-01-09T03:17:04,hyd,chennai,Travel,DEV-94AED53B,desktop,Card,157409.69,success,232.121.153.226,,0
TXN-69EACE8A5AC4,USR0025,11029.0676,2024-01-10T15:36:49,hyd,hyd,Fashion,DEV-80E70FEB,tablet,,34737.41,pending,177.51.59.129,,0
TXN-4D0C2069D9C0,USR0095,2667.13,2024-03-08T19:44:57,JAI,JAI,Gaming,DEV-E96FA9DD,desktop,UPI,164009.05,pending,164.222.68.255,,0
TXN-16D893BC17E6,USR0095,Rs 11708,2024-01-12T11:20:27,kolkata,ahmedabad,Electronics,DEV-8FF42433,desktop,Card,103501.82,success,66.225.203.4,,0
TXN-F27C0CDDD98C,USR0057,,2024-03-24T21:56:17,ahmedabad,chennai,Groceries,DEV-0FBE9171,desktop,NetBanking,60900.72,failed,250.47.186.127,₹9904,1
TXN-A0667A75AA9A,USR0011,11274.44,2024-02-04T02:22:33,kolkata,pune,Fashion,DEV-218E11EF,desktop,UPI,105559.01,failed,12.36.28.171,,0
TXN-E9D8BC963D63,USR0060,12897.41,2024-04-08T11:03:18,hyd,mumbai,Electronics,DEV-F9D35E97,tablet,Wallet,171350.75,failed,169.40.15.19,,1
TXN-07E3546767EB,USR0001,,2024-03-22T15:09:16,chennai,kolkata,Groceries,DEV-05664D70,mobile,Wallet,21338.18,failed,164.113.22.53,,0
TXN-E5E0233E775C,USR0055,13115.2101,2024-03-13T12:57:48,kolkata,JAI,Food,DEV-5DD42188,tablet,,31650.89,success,36.186.152.160,,0
TXN-9884C556BA6B,USR0028,₹1648,2024-03-25T13:03:34,chennai,chennai,Travel,DEV-06C0CBC1,tablet,,3102.29,success,124.138.127.2,,0
TXN-FEC8B1C69B7F,USR0087,12723.87,2024-01-20T14:28:17,JAI,bangalore,Electronics,DEV-D31ECE16,tablet,,160076.46,pending,16.178.254.87,,0
TXN-0F2C9F475717,USR0070,14760.3282571362,2024-04-28T07:48:04,JAI,chennai,Groceries,DEV-31BF8DE0,desktop,UPI,120840.61,failed,183.103.221.5,,0
TXN-B6CA0596DE01,USR0079,333.0147,2024-04-28T09:31:34,JAI,ahmedabad,Electronics,DEV-8058E572,tablet,UPI,63764.7,failed,170.63.222.82,,0
TXN-F374F6F41492,USR0060,10408.88,2024-03-16T17:44:51,JAI,chennai,Gaming,DEV-03162058,tablet,NetBanking,173670.35,pending,55.215.118.185,,0
TXN-6B1520F58F8D,USR0069,Rs 5500,2024-04-25T05:22:23,chennai,JAI,Travel,DEV-9E48D144,mobile,Card,24467.4,pending,206.109.29.183,,0
TXN-436884FE441E,USR0046,,2024-03-06T02:00:51,JAI,pune,Electronics,DEV-37E1D728,tablet,UPI,128524.35,pending,217.109.23.6,,0
TXN-91EBB18314E8,USR0058,,2024-01-23T19:56:35,mumbai,bangalore,Fashion,DEV-A6FD1566,tablet,,199715.07,pending,90.77.37.92,,0
TXN-5FED3E5A7CA5,USR0026,Rs 4666,2024-03-13T07:12:02,chennai,JAI,Groceries,DEV-9BD73B31,mobile,UPI,163583.63,success,116.119.208.93,,0
TXN-724789FBBE02,USR0091,831.3588035303,2024-03-14T09:53:44,delhi,pune,Gaming,DEV-4764479F,tablet,Wallet,95321.5,failed,24.23.25.68,,0
TXN-42E5D457BB01,USR0039,Rs 11640,2024-03-08T22:35:35,bangalore,pune,Groceries,DEV-04EDF484,desktop,UPI,62104.6,failed,20.223.25.165,,1
TXN-269D00AD46F2,USR0052,7691.52,2024-01-10T17:05:36,pune,delhi,,DEV-B3B63709,desktop,UPI,173925.05,success,45.107.222.215,,0
TXN-808C15E2E98E,USR0073,₹751,2024-02-20T05:28:04,JAI,chennai,Food,DEV-B50EBF35,mobile,,130775.87,pending,235.178.110.36,,0
TXN-B9FC4DBAE6B6,USR0015,Rs 4889,2024-02-16T19:57:22,bangalore,bangalore,Gaming,DEV-48380218,mobile,Card,119692.6,failed,126.24.48.9,,0
TXN-02C85F2E5649,USR0071,unknown,2024-02-12T16:09:59,chennai,mumbai,Groceries,DEV-0815BD70,tablet,Wallet,126024.22,failed,142.186.125.119,,0
TXN-0F192AB98208,USR0066,8043.0386998123,2024-01-23T18:47:49,hyd,hyd,Food,DEV-EE7D35CC,desktop,Card,6707.08,success,17.184.28.106,,0
TXN-3FB942D296AC,USR0111,₹14032,2024-02-29T21:15:33,pune,JAI,Groceries,DEV-4D7AB254,mobile,Wallet,69014.7,pending,220.2.131.14,,0
TXN-F234A8831E2B,USR0089,222.9373,2024-01-05T20:36:13,chennai,delhi,Travel,DEV-6FABCA4C,desktop,Wallet,,failed,8.135.249.26,,0
TXN-59EB03F41D48,USR0012,2733.3518,2024-02-06T22:33:26,kolkata,pune,Fashion,DEV-61C709A7,tablet,Wallet,874.83,success,191.232.182.123,10049.9479113284,1
TXN-347F1FD7B968,USR0043,,2024-01-07T10:10:54,bangalore,ahmedabad,Groceries,DEV-2A7A266B,desktop,Card,36976.92,pending,247.245.157.110,,1
TXN-38B6BE7F0A59,USR0042,12197.9568674011,2024-02-10T10:52:25,chennai,pune,Groceries,DEV-BC37E586,mobile,,19443.74,failed,181.73.225.50,,0
TXN-681787882D11,USR0051,9907.6380173034,2024-02-18T18:54:03,ahmedabad,bangalore,Gaming,DEV-A9599765,desktop,UPI,183468.09,failed,205.141.110.252,,0
TXN-026777EF8FC4,USR0063,11563.5299,2024-03-28T17:49:59,ahmedabad,ahmedabad,,DEV-E28F5DD3,tablet,,50544.68,failed,109.44.199.188,,0
TXN-85AD3CB16768,USR0044,14157.3,2024-02-10T05:46:41,delhi,pune,Fashion,DEV-0FBD38AD,tablet,UPI,166589.2,failed,22.54.153.3,,0
TXN-956FF19743BF,USR0090,12858.2887160663,2024-04-23T20:24:34,bangalore,chennai,Electronics,DEV-46F19341,desktop,NetBanking,35981.3,pending,240.121.91.240,,0
TXN-7AB3CCB73313,USR0096,₹6958,2024-03-09T01:00:36,pune,JAI,Gaming,DEV-F7267163,tablet,NetBanking,84378.44,failed,93.234.91.200,,0
TXN-6A188A3D4451,USR0033,₹1240,2024-02-28T09:22:12,ahmedabad,mumbai,Travel,DEV-07B6B45E,tablet,,96568.68,pending,98.217.125.78,,1
TXN-BFA9A297F77D,USR0013,11082.1526,2024-02-21T01:49:21,delhi,chennai,Electronics,DEV-CBCEE76D,tablet,,90652.44,success,209.232.32.245,,1
TXN-350667E2BC0E,USR0012,835.6,2024-02-16T15:13:30,JAI,bangalore,Electronics,DEV-8EE5E1D5,desktop,NetBanking,147663.98,failed,6.100.154.83,,0
TXN-9C506DE634CD,USR0106,10921.6079700159,2024-03-17T22:11:01,mumbai,pune,Gaming,DEV-316BCD25,mobile,Wallet,178409.93,pending,165.255.147.16,₹2992,0
TXN-712E4A86338D,USR0029,12115.12,2024-04-07T06:01:29,pune,pune,Travel,DEV-17260787,desktop,Card,32217.18,pending,157.16.233.211,,0
TXN-67634674133D,USR0080,,2024-02-22T12:07:18,kolkata,chennai,Travel,DEV-B974AEDA,tablet,,102291.7,success,60.128.142.81,,0
TXN-F2048E8C5B90,USR0043,13292.7228,2024-02-25T14:54:25,chennai,kolkata,Groceries,DEV-10F0AC04,tablet,Card,11894.5,failed,172.205.153.204,,0
TXN-38B397CA1DD7,USR0076,6072.459,2024-01-09T01:18:05,hyd,ahmedabad,Travel,DEV-5638810B,desktop,,135834.44,pending,129.35.3.175,3884.96,0
TXN-DFD653E707FF,USR0085,8036.6078,2024-01-21T12:24:28,delhi,ahmedabad,,DEV-3B19EE0C,mobile,Card,57561.43,failed,113.76.24.232,9785.9634,0
TXN-E36BB4682DC4,USR0036,1344.1528,2024-01-26T08:02:14,bangalore,pune,Groceries,DEV-FEEC80E6,mobile,Card,144440.75,pending,196.182.57.145,,0
TXN-D5A0EF3ABB2C,USR0059,1537.0371945276,2024-04-06T19:31:54,hyd,pune,Electronics,,desktop,Card,93210.26,pending,105.140.170.103,,0
TXN-4C9A5F36570E,USR0106,7615.8324666301,2024-04-20T10:05:51,pune,JAI,Gaming,DEV-38A555B9,desktop,,68835.81,success,222.178.10.117,,0
TXN-7F7186FA39BD,USR0098,4010.06,2024-03-08T18:27:44,kolkata,JAI,Groceries,DEV-330A75BE,tablet,Wallet,3276.5,success,61.173.57.129,,0
TXN-32F891DBD713,USR0048,,2024-01-15T00:59:42,chennai,hyd,Gaming,DEV-DF1BE048,tablet,NetBanking,93494.08,pending,251.137.194.228,,0
TXN-573DE56C569B,USR0042,₹3893,2024-02-24T05:29:50,hyd,ahmedabad,Gaming,DEV-4EE9BF85,desktop,UPI,171727.53,pending,186.59.3.94,,0
TXN-E547296F25CF,USR0048,,2024-01-25T05:37:35,kolkata,pune,,DEV-45A0B66C,desktop,Wallet,183372.56,pending,157.128.114.24,Rs 2060,0
TXN-9C947D98DA2E,USR0074,Rs 11826,2024-01-05T13:39:38,ahmedabad,ahmedabad,Gaming,DEV-9BC5643F,desktop,UPI,79350.85,success,161.138.225.205,,0
TXN-DEC5E2405C86,USR0090,₹12955,2024-02-02T08:57:36,JAI,mumbai,Fashion,DEV-1379F43E,mobile,Wallet,33932.46,failed,63.205.132.127,,0
TXN-DA59C5F61AB9,USR0083,₹12857,2024-02-26T17:26:56,pune,bangalore,Gaming,DEV-55B380C6,tablet,,127611.94,failed,159.167.48.27,,0
TXN-377A6377925C,USR0027,₹14514,2024-03-19T07:49:23,pune,bangalore,Fashion,DEV-62129754,mobile,UPI,,success,94.116.136.148,,1
TXN-15D981FB22D8,USR0119,₹4992,2024-02-11T03:31:59,pune,pune,Gaming,DEV-1403368C,tablet,Wallet,153006.41,failed,209.89.37.86,,0
TXN-A0A52F60F10E,USR0062,11226.1257404106,2024-03-14T12:02:15,hyd,pune,Travel,DEV-D34BA561,tablet,Card,75581.06,success,52.187.138.45,,0
TXN-96F9ED2CD65B,USR0094,,2024-02-28T10:47:38,ahmedabad,bangalore,Travel,DEV-CF0023EA,tablet,,197008.57,pending,,,0
TXN-BBD1CF4B2289,USR0106,₹2556,2024-04-20T13:30:23,ahmedabad,chennai,,DEV-0C43F96F,mobile,,42584.19,failed,105.224.16.209,7179.55,0
TXN-89C529B46904,USR0061,7818.0461,2024-01-19T23:27:55,bangalore,delhi,Travel,DEV-5908A649,tablet,Wallet,,failed,244.16.29.240,,0
TXN-E846814049FD,USR0025,13540.3598,2024-03-03T13:42:00,JAI,pune,Food,DEV-7A1D8211,tablet,NetBanking,187950.25,pending,139.230.238.212,,1
TXN-86848FDC460F,USR0068,Rs 9438,2024-01-24T03:33:48,hyd,JAI,Travel,DEV-DE48BFB1,mobile,,39071.59,failed,13.13.207.50,,0
TXN-9F051E695C15,USR0025,4541.3135,2024-04-25T03:08:22,pune,mumbai,Electronics,DEV-8A14E865,tablet,Wallet,192857.44,pending,,,1
TXN-40014AE6B546,USR0089,14581.8523474536,2024-01-17T19:32:42,hyd,chennai,,DEV-0801A648,desktop,,56015.03,pending,148.25.210.60,,0
TXN-DECC6C927C95,USR0074,Rs 7917,2024-04-02T23:46:57,pune,hyd,Gaming,DEV-E809E650,tablet,Card,42056.88,failed,47.168.120.90,,0
TXN-38B3FE3B80C7,USR0056,₹3704,2024-02-12T14:39:35,mumbai,bangalore,Travel,DEV-BA51D8E5,desktop,Wallet,145410.77,pending,212.131.93.45,,0
TXN-D6C1C5C85B19,USR0011,5404.38,2024-02-05T23:08:56,JAI,pune,Food,DEV-FA146F0C,tablet,,163231.7,failed,134.157.186.57,,1
TXN-FF765A92BEB0,USR0011,13218.2851,2024-02-06T00:41:06,delhi,JAI,,DEV-02E3C438,mobile,Card,185446.0,pending,203.208.163.160,,0
TXN-AD2C311ED5FC,USR0113,10220.06,2024-02-06T20:34:25,kolkata,bangalore,Travel,DEV-952F281F,tablet,NetBanking,135206.64,pending,194.69.14.132,,0
TXN-B1511647C628,USR0106,13403.3697642783,2024-01-10T15:32:59,bangalore,kolkata,Fashion,DEV-3290D6D3,desktop,Card,84224.97,pending,234.243.161.24,,0
TXN-84C3BF129B2A,USR0024,₹3820,2024-03-18T09:15:16,hyd,hyd,Groceries,DEV-059217F1,mobile,NetBanking,67144.46,success,210.148.235.123,,0
TXN-53FE4170D928,USR0108,4913.98361284,2024-04-26T05:48:34,pune,chennai,Travel,DEV-5358BE16,tablet,UPI,,pending,213.200.120.25,,0
TXN-B1ADB8A89FE1,USR0047,8882.3551,2024-04-13T08:20:19,pune,JAI,Fashion,DEV-07DF8DE9,tablet,,35104.33,success,20.63.154.21,,0
TXN-554EDDC8F212,USR0115,,2024-01-11T13:22:46,chennai,bangalore,Groceries,DEV-6C5B70E7,tablet,NetBanking,49188.24,pending,137.209.50.159,,1
TXN-A152993B15D4,USR0073,1637.19,2024-04-05T13:24:03,JAI,mumbai,Travel,DEV-7CE5D7F6,mobile,UPI,161089.97,success,108.61.130.215,,0
TXN-BA6C5CCF1435,USR0051,12135.2682,2024-01-29T13:25:59,ahmedabad,hyd,Groceries,DEV-FFF4ED6F,mobile,,120909.99,success,24.73.107.245,,0
TXN-D8B4E6E118EA,USR0008,13278.48,2024-01-20T19:53:05,JAI,mumbai,Food,DEV-79228E75,desktop,NetBanking,50766.65,success,132.28.127.15,,0
TXN-78B53BB7646F,USR0081,2773.6568,2024-04-26T02:24:45,kolkata,pune,Travel,DEV-2CDEF6DD,desktop,Card,123827.24,pending,58.102.81.254,,0
TXN-F79E8AFC974A,USR0077,14284.7952682598,2024-02-06T17:12:45,delhi,ahmedabad,Gaming,DEV-D2302E46,mobile,NetBanking,134596.73,failed,217.113.105.11,,0
TXN-6F97E52BD20F,USR0036,4721.2388,2024-02-27T05:31:27,chennai,pune,Groceries,DEV-3D75C5A6,desktop,UPI,123283.56,pending,240.133.76.230,,0
TXN-E76959534F6D,USR0026,1881.141,2024-04-12T15:08:09,mumbai,pune,Travel,DEV-DA174DBD,desktop,,181167.16,failed,228.246.113.241,,0
TXN-342DA6F46FC5,USR0051,5287.9715732705,2024-04-24T17:35:55,mumbai,ahmedabad,,DEV-AB9E4FAB,mobile,UPI,42327.17,success,213.183.46.13,,0
TXN-E983CB8F9925,USR0113,5883.9128101615,2024-01-17T15:04:04,delhi,kolkata,,DEV-0B3ADE17,mobile,,45714.05,pending,96.60.101.15,,0
TXN-773E65A43C19,USR0022,6780.4180021198,2024-01-07T09:48:47,ahmedabad,chennai,Gaming,DEV-F2778A59,tablet,Wallet,156548.12,success,80.143.163.26,,0
TXN-C049AE803C2F,USR0083,₹2947,2024-04-07T20:34:34,hyd,bangalore,Travel,DEV-68E1CA1F,mobile,NetBanking,114776.81,pending,148.243.112.56,,0
TXN-CB9BB6452CFB,USR0039,597.8914,2024-03-01T15:38:55,pune,mumbai,Travel,DEV-72BF4409,mobile,Wallet,87718.76,failed,118.41.65.43,,0
TXN-A7AFDDEA6932,USR0059,₹14543,06-03-2024 14:31,bangalore,bangalore,Electronics,DEV-18BAB2C1,mobile,,72988.81,failed,192.43.223.235,,0
TXN-533B4E805129,USR0119,14079.0156387586,2024-02-02T18:33:01,pune,mumbai,,,mobile,NetBanking,14378.41,failed,75.119.73.134,,0
TXN-AB4DA340E051,USR0111,₹3812,2024-04-26T01:20:35,pune,JAI,Gaming,DEV-8C58C451,tablet,NetBanking,15604.68,failed,81.104.22.155,3091.1014,0
TXN-44AE430EE189,USR0110,4107.09,2024-03-30T09:22:05,pune,mumbai,Travel,DEV-514D300D,mobile,Card,,failed,185.250.183.84,3446.432,0
TXN-592402D21655,USR0105,unknown,2024-02-04T02:16:42,mumbai,mumbai,Food,DEV-A9B04A4D,mobile,,26571.86,pending,155.219.193.137,,0
TXN-44C9A96EBACF,USR0066,,2024-03-07T19:43:55,delhi,JAI,Electronics,DEV-8130D70D,mobile,Card,90484.9,failed,109.213.210.216,,0
TXN-8CD0B0BCE88B,USR0086,8026.6560830207,2024-03-26T20:27:54,JAI,JAI,Gaming,DEV-7C659CBD,desktop,NetBanking,168895.16,failed,207.21.243.194,,0
TXN-C19E5BA68227,USR0096,₹7005,2024-02-28T07:39:00,chennai,delhi,Groceries,DEV-D44926C9,mobile,Wallet,170644.75,pending,14.24.209.48,,0
TXN-0B0DCB36B8AD,USR0002,₹13587,2024-02-10T06:33:52,hyd,JAI,Fashion,DEV-011F12C0,tablet,Card,65747.6,pending,19.73.223.59,,0
TXN-A6337A840D68,USR0116,2752.0431161111,2024-04-17T17:01:03,kolkata,hyd,,DEV-8BBDC3F9,desktop,NetBanking,81186.58,failed,225.249.1.223,,0
TXN-DD7A452AD02B,USR0115,5745.0242914912,2024-04-19T09:10:33,hyd,hyd,Gaming,DEV-719429E7,desktop,Wallet,21365.14,failed,149.92.166.95,,0
TXN-2A3490FCA712,USR0086,2103.6707,2024-04-24T18:56:30,pune,pune,,DEV-B14C3021,desktop,NetBanking,,pending,105.181.23.17,₹8893,1
TXN-EEE49DAC8ED0,USR0054,1211.143,2024-04-20T21:26:33,hyd,pune,Gaming,DEV-97DCEA55,desktop,UPI,141311.09,success,161.78.69.21,,1
TXN-DFCA70127954,USR0019,unknown,2024-04-28T07:04:02,pune,pune,Travel,,mobile,UPI,112205.29,pending,,,0
TXN-3ACAE751C531,USR0095,8332.4292829011,2024-02-25T21:14:15,mumbai,pune,Gaming,DEV-8CD78934,desktop,Card,,failed,20.239.212.62,,0
TXN-91F702594462,USR0092,10179.3811619663,2024-03-23T18:57:57,bangalore,chennai,Food,,tablet,,65275.64,success,249.196.116.230,5409.8535,1
TXN-CFAFE7F3F72F,USR0108,7912.1569,2024-03-24T16:57:19,chennai,ahmedabad,,DEV-B00B803A,desktop,,64186.13,pending,212.159.137.6,,0
TXN-1AE84BCC7EF4,USR0044,7431.95,2024-01-15T11:34:24,mumbai,pune,Groceries,DEV-140B9797,desktop,Card,79742.82,failed,196.16.24.1,,0
TXN-4C2DF0EFE083,USR0039,4722.98,2024-02-29T22:06:03,JAI,ahmedabad,,DEV-38BB6D20,tablet,Wallet,188755.92,success,196.25.133.196,,0
TXN-9E024E284066,USR0067,13206.71,2024-01-07T17:52:18,ahmedabad,hyd,Travel,DEV-6F8BB663,mobile,Card,,pending,,,0
