transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-BA8A86DE10E7,USR00152,unknown,2024-04-04T13:20:28,mumßai∆,hyd,Groceries,,,,103993.04,SUCCESS,abc.def.ghi.jkl,,1
TXN-748EA51CED19,USR00136,3846.0455,2024-03-19T11:34:21,bangalore⚠,mumßai,Fashion,DEV-9E441124,,CARD,177046.23,failed,135.113.222.173,,0
TXN-16FF33AB3CAF,USR00289,5036.9433,2024-01-28T07:36:55,mumßai∆,mumbai,Groceries,DEV-4E2FC7B3,desktop,UPI,59471.66,failed,163.91.110.242,,0
TXN-0460CB2B72DD,USR00317,3795.34,06-02-2024 12:58,mumbaiø,hyd,,DEV-ED8457FC,mobile,,276991.12,SUCCESS,219.76.250.157,,0
TXN-6B4342DFE4CF,USR00298,unknown,2024-05-26T08:01:08,delhi,chennai,Trav#,DEV-229CABDE,desktop,CARD,269245.12,pending,11.240.255.181,,0
TXN-82B423FC8D39,USR00061,17140.31,2024-06-24T16:09:16,chennai∆,JAI,Food,DEV-A722A915,desktop,CARD,25657.93,SUCCESS,93.57.22.16,,1
TXN-29605F7FF861,USR00310,435.00870912,25-04-2024 11:29,pune,delhi,Elec⚡,DEV-2A50F7FE,desktop,upi,253249.72,success,176.229.36.44,,0
TXN-6FB85FDF9A62,USR00265,2144.02,2024-04-15T17:13:30,pune∆,pune,Gaming,DEV-99443DB9,tablet,Card,122090.98,pending,124.91.92.148,,0
TXN-90ED1AB131C8,USR00193,Rs 8051,2024-05-18T15:53:19,chennai,mumßai,Fashion,DEV-A21BA09B,desktop,Card,,success,abc.def.ghi.jkl,,0
TXN-C48DE9E686C8,USR00037,Rs 4890,2024-01-09T00:32:10,chennai⚠,mumßai,Electronics,DEV-FF392F49,desktop,upi,-4210.16,SUCCESS,86.123.80.67,,0
TXN-2F6FDF9F00E7,USR00161,Rs 4074,28-06-2024 00:56,bangaloreß,hyd,Groceries,,tablet,,45270.67,failed,999.999.1.1,,0
TXN-9929E50B5B77,USR00362,4033.0686299,2024-05-29T03:00:23,mumßai⚠,kolkata,Groceries,,desktop,UPI,1343.44,success,100.186.145.150,,1
TXN-2295E1C984C7,USR00168,11817.08,2024-05-25T20:46:27,pune∆,hyd,Fashion,DEV-390EE801,mob!le,UPI,273176.46,SUCCESS,151.237.95.194,,1
TXN-36CE11BBC6FE,USR00019,18778.6323,2024-05-21T13:23:23,pune,ahmedabad,Gaming,DEV-FE796DB3,desktop,CARD,44166.62,pending,223.76.164.28,,0
TXN-FD0966BE615D,USR00215,Rs 10525,2024-03-17T08:24:49,ahmedabadø,JAI,Food,DEV-6C4685E9,mobile,Wallet,289670.98,pending,999.999.1.1,,0
TXN-8F404B234A3B,USR00179,19245.33,2024-03-11T06:54:57,hyd⚠,chennai,,DEV-82C09792,tablet,CARD,287923.9,pending,64.40.245.106,,0
TXN-5E71229CD6FC,USR00005,3675.98,2024-03-17T19:06:46,mumbai∆,hyd,Gaming,DEV-7A8D3DE2,desktop,Card,80639.03,success,43.82.53.164,,1
TXN-9C0518030947,USR00213,223.8,01-04-2024 22:40,mumßai⚠,delh!,Travel,,desktop,CARD,75780.44,success,133.63.226.235,,0
TXN-85DF3805428D,USR00185,unknown,2024-05-19T19:29:16,delh!∆,bangalore,Food,DEV-F0D69235,,Card,167172.73,SUCCESS,162.69.92.155,,0
TXN-346B3355DBA4,USR00123,16807.27064914,2024-03-02T17:12:14,ahmedabadø,chennai,Food,DEV-7905F5B0,,UPI,293653.06,failed,61.184.184.245,,0
TXN-AC610F0EC22B,USR00106,3680.6621,2024-04-19T21:08:30,chennaiß,JAI,Fashion,DEV-279EA59C,mob!le,upi,259672.88,success,107.61.146.171,,0
TXN-0487F72E73BD,USR00106,12214.25955056,2024-01-26T16:32:01,JAI⚠,pune,Trav#,,mobile,,,success,,Rs 16417,1
TXN-F1D7A3ABC309,USR00106,8613.26,2024-04-12T05:49:24,mumßai,hyd,Groceries,DEV-EF50A271,desktop,Wallet,,success,19.109.241.201,unknown,0
TXN-D4B295F0AD2C,USR00179,18085.08652865,13-03-2024 11:23,mumßaiß,chennai,Elec⚡,DEV-2777C7A5,,upi,263325.46,failed,154.60.139.60,,1
TXN-6E7CA9B98A74,USR00029,17171.93058546,2024-03-26T04:13:31,bangalore,JAI,,,desktop,CARD,-2691.48,success,206.125.73.117,,0
TXN-F63F76EAA0DD,USR00132,-132.0,2024-02-01T23:14:11,ahmedabadø,kolkata,Groceries,DEV-EB308D5C,,NetBanking,19228.94,SUCCESS,,,0
TXN-AF58016FAC65,USR00172,323.71579732,2024-06-07T02:38:51,chennai⚠,delhi,Groceries,DEV-473723B4,tablet,upi,185535.16,SUCCESS,211.243.60.117,,0
TXN-09B193734BB7,USR00060,8735.12,2024-06-11T16:33:01,bangaloreß,delh!,Fashion,DEV-007671DD,tablet,Card,88372.51,SUCCESS,abc.def.ghi.jkl,,1
TXN-E96E3E9CDAEE,USR00223,11407.13,2024-04-01T01:57:00,hyd⚠,mumbai,Elec⚡,DEV-40B33AB9,,CARD,,failed,,,0
TXN-BD516B1E6B53,USR00216,13516.05819566,2024-03-04T07:29:26,hyd⚠,ahmedabad,Travel,DEV-1DF001EC,desktop,Card,-352.49,failed,23.115.149.240,,0
TXN-3A8FC4AFB134,USR00107,15740.77,2024-05-25T17:44:06,kolkata∆,delhi,,DEV-22B0F244,,,-3668.25,failed,184.39.55.39,,1
TXN-A5F9978D3562,USR00041,8268.74,2024-01-11T02:45:17,mumßaiø,mumbai,Elec⚡,,mobile,NetBanking,205197.78,failed,41.127.187.79,,0
TXN-224D51C1D916,USR00217,Rs 5641,2024-01-11T17:16:17,mumßaiß,kolkata,Groceries,DEV-A7128AF9,mobile,upi,49384.59,SUCCESS,241.112.187.5,,0
TXN-26AFC4745D1E,USR00128,₹14678,25-05-2024 15:23,chennai,ahmedabad,Food,DEV-E1F3FDDF,desktop,UPI,79658.44,success,219.252.38.182,,0
TXN-335E85CB91FF,USR00075,-148.9958803,2024-05-07T02:02:06,mumßaiß,ahmedabad,,DEV-5883CB76,tablet,,7837.29,SUCCESS,999.999.1.1,,0
TXN-09FCBE69F280,USR00112,6873.24813274,2024-04-26T13:27:09,JAI∆,chennai,Elec⚡,,mobile,Wallet,245533.26,pending,91.164.210.139,,0
TXN-3ABAF6F25C61,USR00169,4876.05,2024-03-29T17:12:52,kolkata∆,delhi,Fashion,DEV-5D2DF7B1,,UPI,17917.71,pending,,,0
TXN-1DCC30E55D8B,USR00277,18159.4081,2024-03-07T10:38:43,ahmedabad⚠,delh!,Trav#,,desktop,Wallet,183122.71,SUCCESS,208.222.120.22,,0
TXN-8F48BDD1C4F9,USR00376,unknown,2024-05-12T15:25:28,hydø,bangalore,Elec⚡,DEV-8E4BB13A,mobile,CARD,277167.15,pending,74.16.130.164,,0
TXN-3C4579D6D962,USR00297,unknown,2024-05-19T22:37:40,ahmedabad∆,delh!,Groceries,DEV-62C340DA,tablet,NetBanking,175637.12,SUCCESS,128.99.226.134,Rs 12678,0
TXN-401B63877B2E,USR00132,₹14621,2024-04-08T13:28:05,delh!∆,mumbai,Gaming,DEV-B492918D,mobile,NetBanking,144835.68,failed,12.33.85.76,,0
TXN-78EE04A03ED7,USR00243,10579.71,02/16/2024 04:13 AM,mumßai∆,chennai,Gaming,DEV-E7750E5E,mobile,,137011.38,pending,212.74.240.52,16275.0109529,1
TXN-A777BDAF71F6,USR00379,,2024-01-20T03:44:34,pune∆,delhi,Food,DEV-5634CC35,mob!le,UPI,8801.84,failed,124.82.189.121,,0
TXN-1C080061D87A,USR00005,₹5738,2024-06-10T18:27:20,chennai⚠,pune,Travel,DEV-38F09504,,,44912.13,pending,193.67.32.224,,0
TXN-0ED79C169D39,USR00390,Rs 14219,2024-02-13T05:17:30,delhi,ahmedabad,Fashion,DEV-2D953348,mob!le,NetBanking,269629.09,failed,176.5.138.115,,0
TXN-722896D0CB35,USR00115,12269.89783676,2024-04-12T18:17:49,bangalore⚠,kolkata,Trav#,DEV-D4836751,tablet,CARD,252010.44,failed,41.40.54.176,,0
TXN-F748BA4DFCA3,USR00210,18685.1303,06/11/2024 02:38 AM,ahmedabad,ahmedabad,Gaming,DEV-E157EC4F,tablet,,276811.64,failed,,,1
TXN-1570A543DA58,USR00049,5512.1659,2024-05-19T01:30:45,delhi∆,mumßai,Travel,DEV-380B4D87,,CARD,222082.49,SUCCESS,51.219.79.113,,0
TXN-DC984189EEB9,USR00183,6064.37,2024-06-08T13:49:37,JAI,ahmedabad,Fashion,DEV-CADE2888,desktop,Card,158807.16,SUCCESS,88.186.160.58,,0
TXN-EB3C2423CCE0,USR00217,5646.94719138,2023-12-23T04:55:40,delhiß,delhi,Trav#,DEV-C238BD5C,tablet,Card,,SUCCESS,52.100.67.205,,0
TXN-DF70AA7FC523,USR00253,15377.23473364,2024-02-12T11:30:39,bangalore⚠,chennai,Trav#,DEV-8E6AA1B5,mobile,CARD,81972.64,success,abc.def.ghi.jkl,,1
TXN-C96B79E5AB1A,USR00015,2525.88501632,27-03-2024 12:25,pune,mumßai,Food,DEV-9100587C,,Wallet,77040.89,SUCCESS,999.999.1.1,,0
TXN-53FDD3A1F622,USR00247,12021.5452,2024-05-19T03:52:52,mumßai⚠,JAI,Trav#,DEV-EAF529DC,mobile,,288133.94,success,121.231.131.81,,1
TXN-D08DACF6B251,USR00224,986.32,2024-06-19T11:49:44,chennaiø,bangalore,Gaming,DEV-607C8BE3,mob!le,Card,31794.64,pending,246.126.194.235,,0
TXN-659162E93DD1,USR00257,3023.78,21-02-2024 06:53,pune,mumbai,Food,DEV-FB027FFC,mob!le,CARD,143732.05,success,143.210.99.116,,0
TXN-33E3D3775B11,USR00047,₹12278,06/22/2024 04:05 PM,JAI∆,JAI,Food,DEV-2F4A2654,desktop,UPI,291397.46,SUCCESS,,,0
TXN-EC3D9F496D08,USR00018,9646.77088381,2024-04-04T12:37:48,hydø,JAI,Food,DEV-61D37166,mobile,,223756.85,pending,244.87.247.77,15454.58,0
TXN-BE55F26BB01D,USR00111,18996.87869634,2024-04-18T12:12:06,chennai∆,kolkata,,DEV-FBC00C78,mobile,Wallet,145029.02,SUCCESS,166.158.68.127,,0
TXN-31935A3D9D1D,USR00262,17745.82952006,27-06-2024 04:39,bangaloreß,hyd,Trav#,DEV-48B006B8,desktop,CARD,140795.55,pending,999.999.1.1,,0
TXN-048159202542,USR00185,unknown,2024-01-09T18:21:41,bangaloreø,JAI,Electronics,DEV-1762B9DE,tablet,upi,201645.39,SUCCESS,91.59.203.188,,0
TXN-2E6FB734C827,USR00237,2264.21247101,2024-06-11T12:21:00,mumbaiø,ahmedabad,Fashion,DEV-E20FAF81,tablet,NetBanking,4842.86,failed,abc.def.ghi.jkl,,1
TXN-B06A4A0B914A,USR00324,6627.58,2024-02-12T03:31:09,delhiø,JAI,Trav#,DEV-195487DB,,UPI,146504.9,SUCCESS,abc.def.ghi.jkl,,0
TXN-4F0BE10CFEE6,USR00272,16899.516,2024-03-11T17:18:14,mumßai⚠,hyd,Food,DEV-F234CFCF,desktop,UPI,50222.01,pending,144.136.92.184,,0
TXN-146AF88762A5,USR00210,13287.45,2024-06-22T18:13:40,mumßai∆,delhi,Food,DEV-CDC4203E,,,92796.75,success,69.171.98.134,,1
TXN-1517FE26535C,USR00021,2445.3809,2024-02-12T07:46:20,chennai,delh!,Fashion,DEV-1B053447,mob!le,NetBanking,10511.31,failed,999.999.1.1,,0
TXN-6E9882017CDE,USR00167,,2024-04-22T07:31:56,bangalore,hyd,Gaming,DEV-A3F815BE,mob!le,,44742.49,pending,138.41.198.146,,1
TXN-4E660F4CD923,USR00261,₹1202,2024-06-11T22:07:35,kolkata,bangalore,Trav#,DEV-53D09B2A,desktop,Wallet,290023.82,SUCCESS,15.75.185.163,,0
TXN-FE5E84206BEF,USR00212,unknown,04/05/2024 07:24 AM,mumßai∆,delhi,Trav#,DEV-51BED25F,desktop,upi,-3883.38,pending,2.73.134.163,,0
TXN-8F0A49244374,USR00371,Rs 1679,2024-04-13T14:28:15,chennai⚠,delh!,,DEV-91A61AD3,mobile,NetBanking,209503.66,failed,110.229.68.162,,0
TXN-7D2EFF8B175E,USR00160,15883.46,2024-05-19T05:30:38,puneß,pune,Elec⚡,DEV-3CCFA9B5,mobile,UPI,167158.55,failed,231.211.255.148,,0
TXN-65F72E0B34E4,USR00188,₹11292,2024-05-27T09:24:49,kolkata⚠,hyd,Food,,mobile,upi,3310.04,pending,89.175.120.46,,0
TXN-5F57D9FDB446,USR00369,7674.69,2024-06-17T11:51:29,delh!⚠,pune,,,,Card,9678.06,pending,33.61.252.205,,0
TXN-A3492DC0138F,USR00345,19844.63153552,2024-06-20T16:48:27,ahmedabad∆,kolkata,Elec⚡,DEV-E728D8BC,mobile,NetBanking,120340.83,pending,132.134.235.167,,1
TXN-F9A4374D1E60,USR00130,9440.5,2024-02-26T10:13:35,mumbai⚠,ahmedabad,Food,DEV-1A5EFD04,,CARD,191471.22,SUCCESS,93.8.30.228,,0
TXN-4FF9612EFA32,USR00073,5007.79,2024-05-07T16:22:50,kolkata,hyd,Groceries,DEV-8D8F1AF8,desktop,UPI,178100.68,success,208.8.218.110,,1
TXN-A83A1E12CFAA,USR00313,,08-03-2024 20:27,hyd⚠,delh!,,DEV-C55F6331,,Card,8395.78,success,193.33.86.136,,0
TXN-8D6E549916B9,USR00314,15220.16,2024-04-28T16:46:31,delh!,mumßai,Food,,,upi,163652.9,failed,162.122.230.131,,1
TXN-A2ED52AE1CF6,USR00018,8339.02,2024-03-21T09:35:46,delhiø,delh!,Elec⚡,DEV-79087A72,desktop,Card,150396.06,failed,,,0
TXN-95BC96B8DDB2,USR00074,Rs 9786,2024-04-01T08:40:28,mumbai⚠,mumbai,Electronics,DEV-01F6A361,mobile,NetBanking,57615.88,SUCCESS,229.7.139.48,13278.28200177,0
TXN-394092AE9D7D,USR00326,6232.86,2024-02-06T08:26:04,bangaloreø,delh!,Trav#,DEV-0414C32B,tablet,Card,-4687.68,success,38.22.185.224,,0
TXN-DFDC2C91B4E3,USR00383,11785.11,2024-04-12T04:43:25,mumßai∆,kolkata,Gaming,,mob!le,CARD,137734.23,pending,108.134.167.123,,0
TXN-C475609672D0,USR00318,₹5997,2024-01-11T14:55:33,kolkata∆,JAI,Gaming,DEV-8C47BE42,desktop,Wallet,,success,114.203.141.153,,0
TXN-63FC3A5FFD01,USR00131,5787.56388363,2024-04-07T09:57:49,bangalore,mumßai,Trav#,DEV-A6A2894E,mob!le,upi,70530.23,success,105.153.255.147,,0
TXN-7BCE74D021A2,USR00134,Rs 1762,2024-04-16T13:29:30,ahmedabadß,kolkata,Trav#,DEV-582D0970,desktop,UPI,281682.83,pending,,,0
TXN-6274F041F922,USR00299,218.02,03/01/2024 03:24 PM,puneß,pune,,DEV-00B096C8,mobile,upi,42618.44,pending,68.151.155.63,,1
TXN-628A990AA261,USR00324,18729.03,04-03-2024 10:41,bangaloreß,hyd,Groceries,DEV-80691444,desktop,upi,187513.22,SUCCESS,102.75.103.111,,0
TXN-86972167FEB6,USR00114,10856.17,2024-01-09T17:30:09,kolkataø,bangalore,,DEV-EABB3199,tablet,CARD,127756.44,failed,15.203.151.62,,0
TXN-D8E52327E4A5,USR00050,₹16893,2024-01-07T13:43:14,bangalore,chennai,Travel,DEV-A9126279,desktop,upi,112987.09,pending,149.131.119.60,9556.4127,0
TXN-98932D4D5987,USR00319,8071.20476344,2024-03-18T15:11:50,kolkata⚠,mumßai,Trav#,DEV-F72D43B6,tablet,,243693.0,success,abc.def.ghi.jkl,,0
TXN-B514B78D26BD,USR00311,8794.73,2024-06-15T22:37:48,mumbai,bangalore,Fashion,DEV-A78C6A1D,tablet,UPI,-1339.22,failed,220.112.185.15,,1
TXN-297C734BC0F1,USR00368,,2024-03-03T11:54:59,hyd⚠,bangalore,Groceries,DEV-28E007F1,mobile,Wallet,231746.44,SUCCESS,92.58.225.250,16448.902,0
TXN-7CF5BFAAD84E,USR00284,Rs 4937,02/17/2024 04:47 PM,mumbaiø,mumbai,Groceries,DEV-B04EF15A,,upi,141234.26,success,232.72.173.70,,0
TXN-4DE405C2C5B2,USR00038,10300.99,2024-05-13T21:02:36,bangaloreß,kolkata,Electronics,,desktop,NetBanking,219137.65,failed,130.134.131.78,,0
TXN-8237737584C5,USR00192,4986.64514266,2024-04-22T20:10:08,JAI∆,ahmedabad,Groceries,DEV-D4FAC42E,mob!le,Card,,success,43.169.144.174,,0
TXN-742BBE8C8672,USR00011,17789.61,2024-01-13T11:47:49,pune⚠,mumßai,,DEV-DCCEDA76,,,23448.11,pending,178.162.32.198,,1
TXN-E325BBD454CD,USR00384,₹1041,2024-05-18T13:08:30,kolkata∆,hyd,Trav#,DEV-11E288B3,desktop,UPI,245955.13,success,255.23.87.191,,0
TXN-0486A02CE0B7,USR00339,13632.7063772,21-06-2024 19:40,JAIß,delhi,,DEV-722B24E0,,UPI,,failed,,3619.8249312,0
TXN-EBB6A28F8AEA,USR00117,19583.91,2024-06-09T07:42:54,hyd,ahmedabad,Gaming,DEV-759F5C91,,NetBanking,28908.42,SUCCESS,108.108.154.164,,0
TXN-1D73620E94C7,USR00114,19750.2008,2024-01-19T19:25:02,delhi⚠,mumbai,Travel,DEV-756AFDB8,tablet,Card,151607.32,failed,75.69.181.74,,0
TXN-287522193200,USR00392,1360.09464906,2024-06-14T08:36:37,mumßaiß,mumßai,Trav#,DEV-DA595CD6,mobile,upi,156179.43,failed,124.27.80.189,,0
TXN-114343C3A60B,USR00160,Rs 439,2024-05-15T23:45:13,mumbai∆,kolkata,,DEV-8D12F0FA,mobile,upi,124262.58,pending,,,0
TXN-988603E1DFE3,USR00288,,2024-03-08T22:05:40,pune∆,delh!,Elec⚡,,,NetBanking,261547.14,SUCCESS,58.156.36.41,,0
TXN-ADE0D894F8D7,USR00133,,2024-06-15T17:52:48,kolkata∆,hyd,Food,DEV-39F7CEB5,mob!le,NetBanking,19253.94,failed,9.244.102.9,,0
TXN-834A80389FE6,USR00019,₹11317,2024-06-21T20:39:56,hyd∆,hyd,Food,DEV-EE3D1978,desktop,upi,257999.2,success,125.119.237.250,,0
TXN-B6C8003CB21C,USR00311,8695.6856,2024-03-17T03:59:47,hydø,mumbai,Groceries,DEV-CCFB272F,desktop,UPI,263080.96,SUCCESS,180.143.184.59,,0
TXN-264F23D1748C,USR00220,₹7924,2024-01-19T07:47:56,chennaiß,mumßai,Travel,DEV-F29F2A98,desktop,NetBanking,124908.34,success,250.132.8.186,,0
TXN-83F845114906,USR00023,₹8408,2024-01-08T09:56:08,mumbai,mumbai,Fashion,DEV-D74A27CE,tablet,upi,181995.45,pending,999.999.1.1,,0
TXN-5368BB6B864C,USR00202,14251.97,2024-06-07T04:05:10,bangaloreø,chennai,Elec⚡,,tablet,,68373.29,pending,113.239.5.251,,0
TXN-1015A043A8E6,USR00179,-185.1371,2024-05-11T22:01:32,chennai,chennai,Groceries,DEV-C884854C,desktop,NetBanking,69326.88,pending,11.24.237.154,,0
TXN-575DB746D477,USR00034,₹5710,2024-01-28T09:15:49,hyd⚠,ahmedabad,Travel,DEV-0FBBF999,mob!le,Wallet,12303.92,SUCCESS,90.240.49.3,,0
TXN-E420A6DFE071,USR00324,12232.70471409,02/21/2024 10:44 PM,mumßai∆,mumßai,Electronics,DEV-EDD6F048,mob!le,UPI,,failed,200.183.143.193,,1
TXN-936A1C234CE3,USR00240,₹12446,2024-01-12T19:16:32,hyd∆,chennai,Electronics,DEV-5A15D79D,tablet,Card,178919.48,failed,117.221.96.196,,0
TXN-E6267E596F91,USR00142,5261.52450083,2023-12-30T02:46:20,mumßaiø,hyd,Elec⚡,DEV-76D8AC58,,,118937.09,pending,178.20.203.84,,0
TXN-4304885CBE1A,USR00303,,2024-02-21T02:16:38,bangalore∆,JAI,Groceries,DEV-F14E8A7C,tablet,CARD,92302.09,failed,195.191.74.44,,0
TXN-7C93CE538ED7,USR00270,1821.64046252,09-02-2024 07:59,ahmedabadß,ahmedabad,Trav#,DEV-10325D5A,,NetBanking,115588.27,SUCCESS,,,0
TXN-66D4910B63EA,USR00149,Rs 8180,2024-02-27T02:40:54,ahmedabadø,delh!,Electronics,DEV-F31511FE,tablet,UPI,217161.56,pending,131.134.149.99,,0
TXN-9E33B40D576F,USR00210,Rs 2435,07-05-2024 22:03,ahmedabadø,chennai,Elec⚡,DEV-4FA83F70,tablet,UPI,81655.97,failed,139.138.158.66,,0
TXN-092B6AF5A11C,USR00398,10098.34,2024-02-12T12:51:53,JAIß,mumßai,Trav#,DEV-EA925F94,mob!le,Card,75705.78,failed,182.86.38.232,Rs 6038,0
TXN-77F6F0157D43,USR00339,10163.8401,2024-04-08T14:38:35,bangalore⚠,bangalore,Food,DEV-8A184D41,mob!le,CARD,276959.13,SUCCESS,167.238.33.107,,0
TXN-6A06FCE44CA6,USR00026,5333.64,2024-05-31T05:07:28,ahmedabadø,mumßai,Food,DEV-AEE21DCB,desktop,,251639.52,pending,,431.1923,0
TXN-CBB5B0DD9FCA,USR00274,,2024-04-30T16:19:39,bangaloreß,bangalore,Elec⚡,DEV-97B17EAC,desktop,Wallet,,success,90.71.49.51,,0
TXN-7C8C8A182728,USR00267,unknown,06/19/2024 06:50 PM,ahmedabad⚠,delhi,Fashion,DEV-532B5D1B,tablet,UPI,50469.25,pending,133.12.160.119,,1
TXN-05095EB7D1E2,USR00280,7697.48945562,2024-02-26T16:37:46,ahmedabadø,kolkata,Trav#,,tablet,,253356.13,success,79.210.227.107,,1
TXN-458C24FDF90A,USR00377,14883.17,04/24/2024 05:17 PM,mumßaiø,mumßai,Elec⚡,DEV-A900155D,mob!le,NetBanking,38726.9,SUCCESS,5.143.71.123,,0
TXN-22DBB97A5533,USR00352,5485.7782,28-12-2023 13:35,kolkata,mumbai,Groceries,DEV-F4C3818A,desktop,CARD,9592.86,SUCCESS,12.170.165.154,,0
TXN-5DCBAD2239F7,USR00080,1198.80417744,2024-02-01T04:17:41,delh!ø,hyd,Fashion,DEV-77DF2429,desktop,CARD,84729.66,success,144.37.79.101,2597.3339,0
TXN-BF82B8E87F87,USR00351,5113.31,2024-01-25T01:37:43,bangalore∆,bangalore,Elec⚡,,mob!le,,6536.86,failed,198.134.148.109,,0
TXN-B940971BCD6C,USR00293,11990.90230222,2024-01-05T21:49:11,kolkata⚠,mumßai,Food,DEV-A2534DB5,desktop,upi,223488.26,pending,18.42.222.154,,0
TXN-8125A3C83C40,USR00265,18831.5115,2024-04-13T19:43:17,pune,mumßai,Travel,DEV-5311709D,desktop,Card,269795.65,SUCCESS,86.234.164.157,,0
TXN-8714172241CD,USR00158,3908.7904,2024-06-24T03:27:49,kolkataø,delh!,Electronics,DEV-FC6E6DFB,mob!le,CARD,-565.3,pending,54.203.141.7,,0
TXN-0B7028E0E3F1,USR00364,₹9282,2024-03-16T05:29:26,JAI⚠,ahmedabad,Travel,DEV-8F858150,mobile,NetBanking,215843.63,SUCCESS,45.238.100.167,,0
TXN-1379341FBCA6,USR00303,₹8313,2024-03-30T10:49:37,JAIß,bangalore,Electronics,DEV-EF0BE5DD,mob!le,Wallet,276456.24,pending,65.185.123.145,,0
TXN-8453DD809A40,USR00141,Rs 14049,2024-06-04T03:30:54,delh!ß,mumbai,Food,DEV-1C261116,desktop,upi,82426.73,SUCCESS,26.134.130.82,,0
TXN-9FBAD7398BE5,USR00109,18507.05,2024-06-11T18:38:23,kolkata∆,bangalore,,DEV-514CD1FC,desktop,NetBanking,59513.2,pending,abc.def.ghi.jkl,₹-370,0
TXN-65F72FB8C1C9,USR00301,4903.5543,2024-01-16T15:06:26,delhiß,JAI,Fashion,DEV-4DCA6824,desktop,Wallet,151682.53,SUCCESS,,,0
TXN-0EF4D202476D,USR00052,932.46470026,25-04-2024 21:21,mumßai∆,JAI,Electronics,DEV-84B42D81,mob!le,Wallet,190593.98,SUCCESS,49.140.16.59,,1
TXN-169603FEB1D1,USR00310,9930.21,2024-01-14T05:49:55,bangaloreß,bangalore,Trav#,DEV-E641F04D,mob!le,Wallet,116332.24,SUCCESS,168.123.88.164,,0
TXN-480BB5FC0652,USR00232,13047.05,2024-05-24T11:33:22,delh!ø,pune,Fashion,DEV-364A2929,tablet,upi,7242.0,pending,175.70.224.4,,0
TXN-350BD341FA5A,USR00274,18424.241,2024-02-29T05:15:21,bangaloreß,chennai,Electronics,,mobile,Card,,SUCCESS,120.221.2.48,,0
TXN-08C5D7A474CF,USR00233,2216.2558,2024-04-06T21:19:51,kolkataø,hyd,Gaming,DEV-27E70B32,mobile,upi,195982.38,failed,,,0
TXN-33FD4206544C,USR00010,,2024-02-23T06:25:22,ahmedabadß,ahmedabad,Electronics,DEV-B7B36399,mobile,UPI,293120.26,success,32.185.255.127,,0
TXN-FEBDCF6FAF71,USR00108,1381.32,2024-01-02T21:10:17,ahmedabad⚠,hyd,Electronics,,mob!le,,186527.81,pending,182.82.116.101,,0
TXN-D96FE05D10AE,USR00179,4323.53239581,2024-04-24T16:07:14,chennai⚠,delhi,Trav#,,desktop,CARD,35820.02,pending,142.190.172.236,,0
TXN-D94603A0AC9C,USR00019,15472.28076832,2024-02-03T10:36:25,delhi⚠,kolkata,Travel,DEV-0844AD8F,mob!le,,,failed,45.228.30.143,,0
TXN-BCC290239377,USR00261,3341.3592,2024-04-04T13:31:18,puneß,pune,Groceries,DEV-CD30C50D,,CARD,119619.18,pending,226.251.217.174,,0
TXN-432406AD33BC,USR00180,6433.71,2024-03-30T02:03:00,kolkata∆,pune,,DEV-C3DEE2CE,desktop,Wallet,230225.28,failed,,,0
TXN-A6FB550599E5,USR00006,13644.38632126,2024-02-15T20:06:55,bangalore,delh!,Elec⚡,,desktop,upi,269165.6,pending,166.77.84.150,,0
TXN-501170E9A206,USR00251,,2024-04-16T00:56:04,kolkata∆,chennai,Gaming,DEV-A10EFE73,tablet,,25832.57,pending,212.245.114.127,,1
TXN-CBB62C98FD68,USR00156,931.85,2024-01-17T19:30:49,delhiß,bangalore,Groceries,DEV-6B268986,desktop,NetBanking,276335.51,failed,124.28.160.232,,0
TXN-0922B3A2828D,USR00266,Rs 12802,2024-05-21T20:20:47,kolkata⚠,mumbai,,DEV-9E60E6AF,desktop,UPI,119200.79,pending,125.15.75.170,,0
TXN-6C76F83A3840,USR00123,2103.05,2024-06-28T09:53:50,kolkata∆,mumbai,Gaming,DEV-696B4EA3,tablet,UPI,94678.61,SUCCESS,999.999.1.1,,0
TXN-2C360ECD77C3,USR00371,Rs 1513,2024-01-04T18:40:18,JAIø,ahmedabad,Travel,,desktop,NetBanking,159440.14,SUCCESS,50.177.168.145,,0
TXN-49F8EE3E87C1,USR00252,6828.99,25-06-2024 21:30,JAI⚠,hyd,Travel,DEV-A5D840DF,tablet,NetBanking,252980.64,SUCCESS,999.999.1.1,,0
TXN-F68A47A3ED7B,USR00388,10777.69059994,02/29/2024 10:18 AM,delhi,JAI,,DEV-9F383602,,CARD,118808.17,success,23.243.140.96,,0
TXN-1E5C53B18BAA,USR00358,,2024-03-02T02:20:01,puneß,chennai,Elec⚡,DEV-10BD905F,mobile,,-4813.66,failed,60.229.220.49,,0
TXN-BCA82B602F21,USR00229,10969.6727,2024-04-30T12:57:39,puneø,mumßai,Travel,DEV-BBB22718,mobile,UPI,,SUCCESS,225.7.226.34,,0
TXN-79A7E15EAB7F,USR00149,5882.51,2023-12-28T10:07:12,hyd⚠,delhi,Elec⚡,DEV-A34B2E64,,UPI,230967.1,pending,72.109.186.18,,0
